h_rate,controller,seed,viol_rate,final_V,auc_V,pearson
0.3,C3_EMA,0,0.2862862862862863,0.8912619247292396,2.0471486452999517,0.8724014085874882
0.3,C3_EMA,1,0.27927927927927926,0.019449642721720964,2.030179025675653,0.8315375193059248
0.3,C3_EMA,2,0.2852852852852853,0.9225605852123956,2.0503379838340527,0.8892703560589069
0.3,C3_EMA,3,0.2912912912912913,21.59001293338043,2.121333774891497,0.862906501684286
0.3,C3_EMA,4,0.28928928928928926,0.12028622312885322,1.9848898973618312,0.8251284591517017
0.3,C3_EMA,5,0.2722722722722723,0.09738895746896098,2.134498857925609,0.869046242755448
0.3,C3_EMA,6,0.2862862862862863,0.03635240616502157,2.1564823604870424,0.8200304345042105
0.3,C3_EMA,7,0.27927927927927926,0.061695640674775266,2.0777181474033397,0.8532428742089415
0.3,C3_EMA,8,0.2822822822822823,0.4014095174936402,2.051246123893335,0.8714479693936404
0.3,C3_EMA,9,0.2672672672672673,1.969278985863249,2.0772003753497645,0.8558222024665222
0.3,C3_EMA,10,0.2752752752752753,0.09525993954410338,2.2410913609278036,0.8596539365197727
0.3,C3_EMA,11,0.2722722722722723,0.23244543238154547,2.197178923029071,0.8669977869089384
0.3,C3_EMA,12,0.27427427427427425,4.965531268339374,2.16096272620201,0.8903438584272442
0.3,C3_EMA,13,0.2852852852852853,0.1355491106136983,2.191245236848544,0.8546575204372701
0.3,C3_EMA,14,0.2912912912912913,0.41808661133929126,2.0371607004095655,0.8514730897411783
0.3,C3_EMA,15,0.2732732732732733,0.8399926805132647,2.026583881652253,0.847614362331076
0.3,C3_EMA,16,0.2782782782782783,0.12333032132874458,2.096323868420435,0.8463326753794028
0.3,C3_EMA,17,0.2702702702702703,0.08211929811747828,2.0375470616290294,0.8245839072144628
0.3,C3_EMA,18,0.27127127127127126,26.45207991005437,2.1641812174233137,0.8389199578504674
0.3,C3_EMA,19,0.27127127127127126,0.6139803470310202,2.086469989948398,0.8740135230535765
0.3,C3_EMA,20,0.26626626626626626,0.16792397312290944,2.1459829450869345,0.8826827248900062
0.3,C3_EMA,21,0.25625625625625625,0.5442279734615336,2.211086408418354,0.8388159327353094
0.3,C3_EMA,22,0.28128128128128127,1.7129368094341502,2.0336799441625244,0.8640664186348881
