seed,mode,E_thresh,RV_thresh,n_accepted,retention_rate,fragile_rate,recall,fragile_rej
62,E+RV,4.0,0.5,4,0.05,0.0,0.0975609756097561,1.0
62,E+RV,5.0,0.01,1,0.0125,0.0,0.024390243902439025,1.0
62,E+RV,5.0,0.05,1,0.0125,0.0,0.024390243902439025,1.0
62,E+RV,5.0,0.1,1,0.0125,0.0,0.024390243902439025,1.0
62,E+RV,5.0,0.15,1,0.0125,0.0,0.024390243902439025,1.0
62,E+RV,5.0,0.2,1,0.0125,0.0,0.024390243902439025,1.0
62,E+RV,5.0,0.3,1,0.0125,0.0,0.024390243902439025,1.0
62,E+RV,5.0,0.5,1,0.0125,0.0,0.024390243902439025,1.0
63,none,0.0,0.0,80,1.0,0.45161290322580644,1.0,0.0
63,E_only,1.0,0.0,80,1.0,0.45161290322580644,1.0,0.0
63,E_only,1.5,0.0,59,0.7375,0.3191489361702128,0.9411764705882353,0.4130434782608695
63,E_only,2.0,0.0,40,0.5,0.2222222222222222,0.8235294117647058,0.7391304347826086
63,E_only,2.5,0.0,28,0.35,0.1111111111111111,0.7058823529411765,0.9130434782608696
63,E_only,3.0,0.0,20,0.25,0.05,0.5588235294117647,0.9782608695652174
63,E_only,4.0,0.0,4,0.05,0.0,0.11764705882352941,1.0
63,E_only,5.0,0.0,1,0.0125,0.0,0.029411764705882353,1.0
63,RV_only,0.0,0.01,79,0.9875,0.4426229508196721,1.0,0.021739130434782594
63,RV_only,0.0,0.05,75,0.9375,0.423728813559322,1.0,0.10869565217391308
63,RV_only,0.0,0.1,74,0.925,0.423728813559322,1.0,0.13043478260869568
63,RV_only,0.0,0.15,73,0.9125,0.41379310344827586,1.0,0.15217391304347827
63,RV_only,0.0,0.2,72,0.9,0.41379310344827586,1.0,0.17391304347826086
63,RV_only,0.0,0.3,65,0.8125,0.34615384615384615,1.0,0.32608695652173914
63,RV_only,0.0,0.5,52,0.65,0.27906976744186046,0.9117647058823529,0.5434782608695652
63,E+RV,1.0,0.01,79,0.9875,0.4426229508196721,1.0,0.021739130434782594
63,E+RV,1.0,0.05,75,0.9375,0.423728813559322,1.0,0.10869565217391308
63,E+RV,1.0,0.1,74,0.925,0.423728813559322,1.0,0.13043478260869568
63,E+RV,1.0,0.15,73,0.9125,0.41379310344827586,1.0,0.15217391304347827
63,E+RV,1.0,0.2,72,0.9,0.41379310344827586,1.0,0.17391304347826086
63,E+RV,1.0,0.3,65,0.8125,0.34615384615384615,1.0,0.32608695652173914
63,E+RV,1.0,0.5,52,0.65,0.27906976744186046,0.9117647058823529,0.5434782608695652
63,E+RV,1.5,0.01,59,0.7375,0.3191489361702128,0.9411764705882353,0.4130434782608695
63,E+RV,1.5,0.05,59,0.7375,0.3191489361702128,0.9411764705882353,0.4130434782608695
63,E+RV,1.5,0.1,59,0.7375,0.3191489361702128,0.9411764705882353,0.4130434782608695
63,E+RV,1.5,0.15,59,0.7375,0.3191489361702128,0.9411764705882353,0.4130434782608695
63,E+RV,1.5,0.2,59,0.7375,0.3191489361702128,0.9411764705882353,0.4130434782608695
63,E+RV,1.5,0.3,59,0.7375,0.3191489361702128,0.9411764705882353,0.4130434782608695
63,E+RV,1.5,0.5,52,0.65,0.27906976744186046,0.9117647058823529,0.5434782608695652
63,E+RV,2.0,0.01,40,0.5,0.2222222222222222,0.8235294117647058,0.7391304347826086
63,E+RV,2.0,0.05,40,0.5,0.2222222222222222,0.8235294117647058,0.7391304347826086
63,E+RV,2.0,0.1,40,0.5,0.2222222222222222,0.8235294117647058,0.7391304347826086
63,E+RV,2.0,0.15,40,0.5,0.2222222222222222,0.8235294117647058,0.7391304347826086
63,E+RV,2.0,0.2,40,0.5,0.2222222222222222,0.8235294117647058,0.7391304347826086
63,E+RV,2.0,0.3,40,0.5,0.2222222222222222,0.8235294117647058,0.7391304347826086
63,E+RV,2.0,0.5,40,0.5,0.2222222222222222,0.8235294117647058,0.7391304347826086
63,E+RV,2.5,0.01,28,0.35,0.1111111111111111,0.7058823529411765,0.9130434782608696
63,E+RV,2.5,0.05,28,0.35,0.1111111111111111,0.7058823529411765,0.9130434782608696
63,E+RV,2.5,0.1,28,0.35,0.1111111111111111,0.7058823529411765,0.9130434782608696
63,E+RV,2.5,0.15,28,0.35,0.1111111111111111,0.7058823529411765,0.9130434782608696
63,E+RV,2.5,0.2,28,0.35,0.1111111111111111,0.7058823529411765,0.9130434782608696
63,E+RV,2.5,0.3,28,0.35,0.1111111111111111,0.7058823529411765,0.9130434782608696
63,E+RV,2.5,0.5,28,0.35,0.1111111111111111,0.7058823529411765,0.9130434782608696
63,E+RV,3.0,0.01,20,0.25,0.05,0.5588235294117647,0.9782608695652174
63,E+RV,3.0,0.05,20,0.25,0.05,0.5588235294117647,0.9782608695652174
63,E+RV,3.0,0.1,20,0.25,0.05,0.5588235294117647,0.9782608695652174
63,E+RV,3.0,0.15,20,0.25,0.05,0.5588235294117647,0.9782608695652174
63,E+RV,3.0,0.2,20,0.25,0.05,0.5588235294117647,0.9782608695652174
63,E+RV,3.0,0.3,20,0.25,0.05,0.5588235294117647,0.9782608695652174
63,E+RV,3.0,0.5,20,0.25,0.05,0.5588235294117647,0.9782608695652174
63,E+RV,4.0,0.01,4,0.05,0.0,0.11764705882352941,1.0
63,E+RV,4.0,0.05,4,0.05,0.0,0.11764705882352941,1.0
63,E+RV,4.0,0.1,4,0.05,0.0,0.11764705882352941,1.0
63,E+RV,4.0,0.15,4,0.05,0.0,0.11764705882352941,1.0
63,E+RV,4.0,0.2,4,0.05,0.0,0.11764705882352941,1.0
63,E+RV,4.0,0.3,4,0.05,0.0,0.11764705882352941,1.0
63,E+RV,4.0,0.5,4,0.05,0.0,0.11764705882352941,1.0
63,E+RV,5.0,0.01,1,0.0125,0.0,0.029411764705882353,1.0
63,E+RV,5.0,0.05,1,0.0125,0.0,0.029411764705882353,1.0
63,E+RV,5.0,0.1,1,0.0125,0.0,0.029411764705882353,1.0
63,E+RV,5.0,0.15,1,0.0125,0.0,0.029411764705882353,1.0
63,E+RV,5.0,0.2,1,0.0125,0.0,0.029411764705882353,1.0
63,E+RV,5.0,0.3,1,0.0125,0.0,0.029411764705882353,1.0
63,E+RV,5.0,0.5,1,0.0125,0.0,0.029411764705882353,1.0
64,none,0.0,0.0,80,1.0,0.3770491803278688,1.0,0.0
64,E_only,1.0,0.0,80,1.0,0.3770491803278688,1.0,0.0
64,E_only,1.5,0.0,67,0.8375,0.35714285714285715,0.9473684210526315,0.20512820512820518
64,E_only,2.0,0.0,46,0.575,0.225,0.8157894736842105,0.6153846153846154
64,E_only,2.5,0.0,29,0.3625,0.07407407407407407,0.6578947368421053,0.8974358974358975
64,E_only,3.0,0.0,14,0.175,0.07142857142857142,0.34210526315789475,0.9743589743589743
64,E_only,4.0,0.0,7,0.0875,0.0,0.18421052631578946,1.0
64,E_only,5.0,0.0,0,0.0,0.0,0.0,1.0
64,RV_only,0.0,0.01,79,0.9875,0.38333333333333336,0.9736842105263158,0.0
64,RV_only,0.0,0.05,78,0.975,0.38333333333333336,0.9736842105263158,0.0
64,RV_only,0.0,0.1,75,0.9375,0.3620689655172414,0.9736842105263158,0.05128205128205132
64,RV_only,0.0,0.15,73,0.9125,0.3620689655172414,0.9736842105263158,0.10256410256410253
64,RV_only,0.0,0.2,69,0.8625,0.3508771929824561,0.9736842105263158,0.17948717948717952
64,RV_only,0.0,0.3,68,0.85,0.35714285714285715,0.9473684210526315,0.17948717948717952
64,RV_only,0.0,0.5,60,0.75,0.29411764705882354,0.9473684210526315,0.3846153846153846
64,E+RV,1.0,0.01,79,0.9875,0.38333333333333336,0.9736842105263158,0.0
64,E+RV,1.0,0.05,78,0.975,0.38333333333333336,0.9736842105263158,0.0
64,E+RV,1.0,0.1,75,0.9375,0.3620689655172414,0.9736842105263158,0.05128205128205132
64,E+RV,1.0,0.15,73,0.9125,0.3620689655172414,0.9736842105263158,0.10256410256410253
64,E+RV,1.0,0.2,69,0.8625,0.3508771929824561,0.9736842105263158,0.17948717948717952
64,E+RV,1.0,0.3,68,0.85,0.35714285714285715,0.9473684210526315,0.17948717948717952
64,E+RV,1.0,0.5,60,0.75,0.29411764705882354,0.9473684210526315,0.3846153846153846
64,E+RV,1.5,0.01,67,0.8375,0.35714285714285715,0.9473684210526315,0.20512820512820518
64,E+RV,1.5,0.05,67,0.8375,0.35714285714285715,0.9473684210526315,0.20512820512820518
64,E+RV,1.5,0.1,67,0.8375,0.35714285714285715,0.9473684210526315,0.20512820512820518
64,E+RV,1.5,0.15,67,0.8375,0.35714285714285715,0.9473684210526315,0.20512820512820518
64,E+RV,1.5,0.2,67,0.8375,0.35714285714285715,0.9473684210526315,0.20512820512820518
64,E+RV,1.5,0.3,67,0.8375,0.35714285714285715,0.9473684210526315,0.20512820512820518
64,E+RV,1.5,0.5,60,0.75,0.29411764705882354,0.9473684210526315,0.3846153846153846
64,E+RV,2.0,0.01,46,0.575,0.225,0.8157894736842105,0.6153846153846154
64,E+RV,2.0,0.05,46,0.575,0.225,0.8157894736842105,0.6153846153846154
64,E+RV,2.0,0.1,46,0.575,0.225,0.8157894736842105,0.6153846153846154
64,E+RV,2.0,0.15,46,0.575,0.225,0.8157894736842105,0.6153846153846154
64,E+RV,2.0,0.2,46,0.575,0.225,0.8157894736842105,0.6153846153846154
64,E+RV,2.0,0.3,46,0.575,0.225,0.8157894736842105,0.6153846153846154
64,E+RV,2.0,0.5,46,0.575,0.225,0.8157894736842105,0.6153846153846154
64,E+RV,2.5,0.01,29,0.3625,0.07407407407407407,0.6578947368421053,0.8974358974358975
64,E+RV,2.5,0.05,29,0.3625,0.07407407407407407,0.6578947368421053,0.8974358974358975
64,E+RV,2.5,0.1,29,0.3625,0.07407407407407407,0.6578947368421053,0.8974358974358975
64,E+RV,2.5,0.15,29,0.3625,0.07407407407407407,0.6578947368421053,0.8974358974358975
64,E+RV,2.5,0.2,29,0.3625,0.07407407407407407,0.6578947368421053,0.8974358974358975
64,E+RV,2.5,0.3,29,0.3625,0.07407407407407407,0.6578947368421053,0.8974358974358975
64,E+RV,2.5,0.5,29,0.3625,0.07407407407407407,0.6578947368421053,0.8974358974358975
64,E+RV,3.0,0.01,14,0.175,0.07142857142857142,0.34210526315789475,0.9743589743589743
64,E+RV,3.0,0.05,14,0.175,0.07142857142857142,0.34210526315789475,0.9743589743589743
64,E+RV,3.0,0.1,14,0.175,0.07142857142857142,0.34210526315789475,0.9743589743589743
64,E+RV,3.0,0.15,14,0.175,0.07142857142857142,0.34210526315789475,0.9743589743589743
64,E+RV,3.0,0.2,14,0.175,0.07142857142857142,0.34210526315789475,0.9743589743589743
64,E+RV,3.0,0.3,14,0.175,0.07142857142857142,0.34210526315789475,0.9743589743589743
64,E+RV,3.0,0.5,14,0.175,0.07142857142857142,0.34210526315789475,0.9743589743589743
64,E+RV,4.0,0.01,7,0.0875,0.0,0.18421052631578946,1.0
64,E+RV,4.0,0.05,7,0.0875,0.0,0.18421052631578946,1.0
64,E+RV,4.0,0.1,7,0.0875,0.0,0.18421052631578946,1.0
64,E+RV,4.0,0.15,7,0.0875,0.0,0.18421052631578946,1.0
64,E+RV,4.0,0.2,7,0.0875,0.0,0.18421052631578946,1.0
64,E+RV,4.0,0.3,7,0.0875,0.0,0.18421052631578946,1.0
64,E+RV,4.0,0.5,7,0.0875,0.0,0.18421052631578946,1.0
64,E+RV,5.0,0.01,0,0.0,0.0,0.0,1.0
64,E+RV,5.0,0.05,0,0.0,0.0,0.0,1.0
64,E+RV,5.0,0.1,0,0.0,0.0,0.0,1.0
64,E+RV,5.0,0.15,0,0.0,0.0,0.0,1.0
64,E+RV,5.0,0.2,0,0.0,0.0,0.0,1.0
64,E+RV,5.0,0.3,0,0.0,0.0,0.0,1.0
64,E+RV,5.0,0.5,0,0.0,0.0,0.0,1.0
65,none,0.0,0.0,80,1.0,0.417910447761194,1.0,0.0
65,E_only,1.0,0.0,80,1.0,0.417910447761194,1.0,0.0
65,E_only,1.5,0.0,66,0.825,0.35,1.0,0.3414634146341463
65,E_only,2.0,0.0,56,0.7,0.34615384615384615,0.8717948717948718,0.46341463414634143
65,E_only,2.5,0.0,33,0.4125,0.28125,0.5897435897435898,0.7560975609756098
65,E_only,3.0,0.0,24,0.3,0.125,0.5384615384615384,0.926829268292683
65,E_only,4.0,0.0,5,0.0625,0.2,0.10256410256410256,0.975609756097561
65,E_only,5.0,0.0,1,0.0125,0.0,0.02564102564102564,1.0
65,RV_only,0.0,0.01,80,1.0,0.417910447761194,1.0,0.0
65,RV_only,0.0,0.05,80,1.0,0.417910447761194,1.0,0.0
65,RV_only,0.0,0.1,75,0.9375,0.417910447761194,1.0,0.12195121951219512
65,RV_only,0.0,0.15,75,0.9375,0.417910447761194,1.0,0.12195121951219512
65,RV_only,0.0,0.2,75,0.9375,0.417910447761194,1.0,0.12195121951219512
65,RV_only,0.0,0.3,70,0.875,0.38095238095238093,1.0,0.24390243902439024
65,RV_only,0.0,0.5,64,0.8,0.35,1.0,0.3902439024390244
65,E+RV,1.0,0.01,80,1.0,0.417910447761194,1.0,0.0
65,E+RV,1.0,0.05,80,1.0,0.417910447761194,1.0,0.0
65,E+RV,1.0,0.1,75,0.9375,0.417910447761194,1.0,0.12195121951219512
65,E+RV,1.0,0.15,75,0.9375,0.417910447761194,1.0,0.12195121951219512
65,E+RV,1.0,0.2,75,0.9375,0.417910447761194,1.0,0.12195121951219512
65,E+RV,1.0,0.3,70,0.875,0.38095238095238093,1.0,0.24390243902439024
65,E+RV,1.0,0.5,64,0.8,0.35,1.0,0.3902439024390244
65,E+RV,1.5,0.01,66,0.825,0.35,1.0,0.3414634146341463
65,E+RV,1.5,0.05,66,0.825,0.35,1.0,0.3414634146341463
65,E+RV,1.5,0.1,66,0.825,0.35,1.0,0.3414634146341463
65,E+RV,1.5,0.15,66,0.825,0.35,1.0,0.3414634146341463
65,E+RV,1.5,0.2,66,0.825,0.35,1.0,0.3414634146341463
65,E+RV,1.5,0.3,66,0.825,0.35,1.0,0.3414634146341463
65,E+RV,1.5,0.5,64,0.8,0.35,1.0,0.3902439024390244
65,E+RV,2.0,0.01,56,0.7,0.34615384615384615,0.8717948717948718,0.46341463414634143
65,E+RV,2.0,0.05,56,0.7,0.34615384615384615,0.8717948717948718,0.46341463414634143
65,E+RV,2.0,0.1,56,0.7,0.34615384615384615,0.8717948717948718,0.46341463414634143
65,E+RV,2.0,0.15,56,0.7,0.34615384615384615,0.8717948717948718,0.46341463414634143
65,E+RV,2.0,0.2,56,0.7,0.34615384615384615,0.8717948717948718,0.46341463414634143
65,E+RV,2.0,0.3,56,0.7,0.34615384615384615,0.8717948717948718,0.46341463414634143
65,E+RV,2.0,0.5,56,0.7,0.34615384615384615,0.8717948717948718,0.46341463414634143
65,E+RV,2.5,0.01,33,0.4125,0.28125,0.5897435897435898,0.7560975609756098
65,E+RV,2.5,0.05,33,0.4125,0.28125,0.5897435897435898,0.7560975609756098
65,E+RV,2.5,0.1,33,0.4125,0.28125,0.5897435897435898,0.7560975609756098
65,E+RV,2.5,0.15,33,0.4125,0.28125,0.5897435897435898,0.7560975609756098
65,E+RV,2.5,0.2,33,0.4125,0.28125,0.5897435897435898,0.7560975609756098
65,E+RV,2.5,0.3,33,0.4125,0.28125,0.5897435897435898,0.7560975609756098
65,E+RV,2.5,0.5,33,0.4125,0.28125,0.5897435897435898,0.7560975609756098
65,E+RV,3.0,0.01,24,0.3,0.125,0.5384615384615384,0.926829268292683
65,E+RV,3.0,0.05,24,0.3,0.125,0.5384615384615384,0.926829268292683
65,E+RV,3.0,0.1,24,0.3,0.125,0.5384615384615384,0.926829268292683
65,E+RV,3.0,0.15,24,0.3,0.125,0.5384615384615384,0.926829268292683
65,E+RV,3.0,0.2,24,0.3,0.125,0.5384615384615384,0.926829268292683
65,E+RV,3.0,0.3,24,0.3,0.125,0.5384615384615384,0.926829268292683
65,E+RV,3.0,0.5,24,0.3,0.125,0.5384615384615384,0.926829268292683
65,E+RV,4.0,0.01,5,0.0625,0.2,0.10256410256410256,0.975609756097561
65,E+RV,4.0,0.05,5,0.0625,0.2,0.10256410256410256,0.975609756097561
65,E+RV,4.0,0.1,5,0.0625,0.2,0.10256410256410256,0.975609756097561
65,E+RV,4.0,0.15,5,0.0625,0.2,0.10256410256410256,0.975609756097561
65,E+RV,4.0,0.2,5,0.0625,0.2,0.10256410256410256,0.975609756097561
65,E+RV,4.0,0.3,5,0.0625,0.2,0.10256410256410256,0.975609756097561
65,E+RV,4.0,0.5,5,0.0625,0.2,0.10256410256410256,0.975609756097561
65,E+RV,5.0,0.01,1,0.0125,0.0,0.02564102564102564,1.0
65,E+RV,5.0,0.05,1,0.0125,0.0,0.02564102564102564,1.0
65,E+RV,5.0,0.1,1,0.0125,0.0,0.02564102564102564,1.0
65,E+RV,5.0,0.15,1,0.0125,0.0,0.02564102564102564,1.0
65,E+RV,5.0,0.2,1,0.0125,0.0,0.02564102564102564,1.0
65,E+RV,5.0,0.3,1,0.0125,0.0,0.02564102564102564,1.0
65,E+RV,5.0,0.5,1,0.0125,0.0,0.02564102564102564,1.0
66,none,0.0,0.0,80,1.0,0.46153846153846156,1.0,0.0
66,E_only,1.0,0.0,80,1.0,0.46153846153846156,1.0,0.0
66,E_only,1.5,0.0,70,0.875,0.43333333333333335,0.9714285714285714,0.18181818181818177
66,E_only,2.0,0.0,51,0.6375,0.30434782608695654,0.9142857142857143,0.5681818181818181
66,E_only,2.5,0.0,32,0.4,0.16666666666666666,0.7142857142857143,0.8409090909090909
66,E_only,3.0,0.0,22,0.275,0.05,0.5428571428571428,0.9318181818181819
66,E_only,4.0,0.0,7,0.0875,0.0,0.17142857142857143,0.9772727272727273
66,E_only,5.0,0.0,0,0.0,0.0,0.0,1.0
66,RV_only,0.0,0.01,80,1.0,0.46153846153846156,1.0,0.0
66,RV_only,0.0,0.05,77,0.9625,0.45161290322580644,0.9714285714285714,0.045454545454545414
66,RV_only,0.0,0.1,76,0.95,0.45161290322580644,0.9714285714285714,0.06818181818181823
66,RV_only,0.0,0.15,73,0.9125,0.4426229508196721,0.9714285714285714,0.13636363636363635
66,RV_only,0.0,0.2,73,0.9125,0.4426229508196721,0.9714285714285714,0.13636363636363635
66,RV_only,0.0,0.3,71,0.8875,0.4426229508196721,0.9714285714285714,0.15909090909090906
66,RV_only,0.0,0.5,65,0.8125,0.41379310344827586,0.9714285714285714,0.2954545454545454
66,E+RV,1.0,0.01,80,1.0,0.46153846153846156,1.0,0.0
66,E+RV,1.0,0.05,77,0.9625,0.45161290322580644,0.9714285714285714,0.045454545454545414
66,E+RV,1.0,0.1,76,0.95,0.45161290322580644,0.9714285714285714,0.06818181818181823
66,E+RV,1.0,0.15,73,0.9125,0.4426229508196721,0.9714285714285714,0.13636363636363635
66,E+RV,1.0,0.2,73,0.9125,0.4426229508196721,0.9714285714285714,0.13636363636363635
66,E+RV,1.0,0.3,71,0.8875,0.4426229508196721,0.9714285714285714,0.15909090909090906
66,E+RV,1.0,0.5,65,0.8125,0.41379310344827586,0.9714285714285714,0.2954545454545454
66,E+RV,1.5,0.01,70,0.875,0.43333333333333335,0.9714285714285714,0.18181818181818177
66,E+RV,1.5,0.05,70,0.875,0.43333333333333335,0.9714285714285714,0.18181818181818177
66,E+RV,1.5,0.1,70,0.875,0.43333333333333335,0.9714285714285714,0.18181818181818177
66,E+RV,1.5,0.15,70,0.875,0.43333333333333335,0.9714285714285714,0.18181818181818177
66,E+RV,1.5,0.2,70,0.875,0.43333333333333335,0.9714285714285714,0.18181818181818177
66,E+RV,1.5,0.3,70,0.875,0.43333333333333335,0.9714285714285714,0.18181818181818177
66,E+RV,1.5,0.5,65,0.8125,0.41379310344827586,0.9714285714285714,0.2954545454545454
66,E+RV,2.0,0.01,51,0.6375,0.30434782608695654,0.9142857142857143,0.5681818181818181
66,E+RV,2.0,0.05,51,0.6375,0.30434782608695654,0.9142857142857143,0.5681818181818181
66,E+RV,2.0,0.1,51,0.6375,0.30434782608695654,0.9142857142857143,0.5681818181818181
66,E+RV,2.0,0.15,51,0.6375,0.30434782608695654,0.9142857142857143,0.5681818181818181
66,E+RV,2.0,0.2,51,0.6375,0.30434782608695654,0.9142857142857143,0.5681818181818181
66,E+RV,2.0,0.3,51,0.6375,0.30434782608695654,0.9142857142857143,0.5681818181818181
66,E+RV,2.0,0.5,51,0.6375,0.30434782608695654,0.9142857142857143,0.5681818181818181
66,E+RV,2.5,0.01,32,0.4,0.16666666666666666,0.7142857142857143,0.8409090909090909
66,E+RV,2.5,0.05,32,0.4,0.16666666666666666,0.7142857142857143,0.8409090909090909
66,E+RV,2.5,0.1,32,0.4,0.16666666666666666,0.7142857142857143,0.8409090909090909
66,E+RV,2.5,0.15,32,0.4,0.16666666666666666,0.7142857142857143,0.8409090909090909
66,E+RV,2.5,0.2,32,0.4,0.16666666666666666,0.7142857142857143,0.8409090909090909
66,E+RV,2.5,0.3,32,0.4,0.16666666666666666,0.7142857142857143,0.8409090909090909
66,E+RV,2.5,0.5,32,0.4,0.16666666666666666,0.7142857142857143,0.8409090909090909
66,E+RV,3.0,0.01,22,0.275,0.05,0.5428571428571428,0.9318181818181819
66,E+RV,3.0,0.05,22,0.275,0.05,0.5428571428571428,0.9318181818181819
66,E+RV,3.0,0.1,22,0.275,0.05,0.5428571428571428,0.9318181818181819
66,E+RV,3.0,0.15,22,0.275,0.05,0.5428571428571428,0.9318181818181819
66,E+RV,3.0,0.2,22,0.275,0.05,0.5428571428571428,0.9318181818181819
66,E+RV,3.0,0.3,22,0.275,0.05,0.5428571428571428,0.9318181818181819
66,E+RV,3.0,0.5,22,0.275,0.05,0.5428571428571428,0.9318181818181819
66,E+RV,4.0,0.01,7,0.0875,0.0,0.17142857142857143,0.9772727272727273
66,E+RV,4.0,0.05,7,0.0875,0.0,0.17142857142857143,0.9772727272727273
66,E+RV,4.0,0.1,7,0.0875,0.0,0.17142857142857143,0.9772727272727273
66,E+RV,4.0,0.15,7,0.0875,0.0,0.17142857142857143,0.9772727272727273
66,E+RV,4.0,0.2,7,0.0875,0.0,0.17142857142857143,0.9772727272727273
66,E+RV,4.0,0.3,7,0.0875,0.0,0.17142857142857143,0.9772727272727273
66,E+RV,4.0,0.5,7,0.0875,0.0,0.17142857142857143,0.9772727272727273
66,E+RV,5.0,0.01,0,0.0,0.0,0.0,1.0
66,E+RV,5.0,0.05,0,0.0,0.0,0.0,1.0
66,E+RV,5.0,0.1,0,0.0,0.0,0.0,1.0
66,E+RV,5.0,0.15,0,0.0,0.0,0.0,1.0
66,E+RV,5.0,0.2,0,0.0,0.0,0.0,1.0
66,E+RV,5.0,0.3,0,0.0,0.0,0.0,1.0
66,E+RV,5.0,0.5,0,0.0,0.0,0.0,1.0
67,none,0.0,0.0,80,1.0,0.39655172413793105,1.0,0.0
67,E_only,1.0,0.0,80,1.0,0.39655172413793105,1.0,0.0
67,E_only,1.5,0.0,66,0.825,0.36363636363636365,1.0,0.32558139534883723
67,E_only,2.0,0.0,43,0.5375,0.24390243902439024,0.8857142857142857,0.7209302325581395
67,E_only,2.5,0.0,31,0.3875,0.1935483870967742,0.7142857142857143,0.8604651162790697
67,E_only,3.0,0.0,14,0.175,0.14285714285714285,0.34285714285714286,0.9534883720930233
67,E_only,4.0,0.0,2,0.025,0.0,0.05714285714285714,1.0
67,E_only,5.0,0.0,0,0.0,0.0,0.0,1.0
67,RV_only,0.0,0.01,80,1.0,0.39655172413793105,1.0,0.0
67,RV_only,0.0,0.05,79,0.9875,0.38596491228070173,1.0,0.023255813953488413
67,RV_only,0.0,0.1,76,0.95,0.36363636363636365,1.0,0.09302325581395354
67,RV_only,0.0,0.15,76,0.95,0.36363636363636365,1.0,0.09302325581395354
67,RV_only,0.0,0.2,74,0.925,0.36363636363636365,1.0,0.13953488372093026
67,RV_only,0.0,0.3,67,0.8375,0.36363636363636365,1.0,0.3023255813953488
67,RV_only,0.0,0.5,59,0.7375,0.32,0.9714285714285714,0.4651162790697675
67,E+RV,1.0,0.01,80,1.0,0.39655172413793105,1.0,0.0
67,E+RV,1.0,0.05,79,0.9875,0.38596491228070173,1.0,0.023255813953488413
67,E+RV,1.0,0.1,76,0.95,0.36363636363636365,1.0,0.09302325581395354
67,E+RV,1.0,0.15,76,0.95,0.36363636363636365,1.0,0.09302325581395354
67,E+RV,1.0,0.2,74,0.925,0.36363636363636365,1.0,0.13953488372093026
67,E+RV,1.0,0.3,67,0.8375,0.36363636363636365,1.0,0.3023255813953488
67,E+RV,1.0,0.5,59,0.7375,0.32,0.9714285714285714,0.4651162790697675
67,E+RV,1.5,0.01,66,0.825,0.36363636363636365,1.0,0.32558139534883723
67,E+RV,1.5,0.05,66,0.825,0.36363636363636365,1.0,0.32558139534883723
67,E+RV,1.5,0.1,66,0.825,0.36363636363636365,1.0,0.32558139534883723
67,E+RV,1.5,0.15,66,0.825,0.36363636363636365,1.0,0.32558139534883723
67,E+RV,1.5,0.2,66,0.825,0.36363636363636365,1.0,0.32558139534883723
67,E+RV,1.5,0.3,66,0.825,0.36363636363636365,1.0,0.32558139534883723
67,E+RV,1.5,0.5,59,0.7375,0.32,0.9714285714285714,0.4651162790697675
67,E+RV,2.0,0.01,43,0.5375,0.24390243902439024,0.8857142857142857,0.7209302325581395
67,E+RV,2.0,0.05,43,0.5375,0.24390243902439024,0.8857142857142857,0.7209302325581395
67,E+RV,2.0,0.1,43,0.5375,0.24390243902439024,0.8857142857142857,0.7209302325581395
67,E+RV,2.0,0.15,43,0.5375,0.24390243902439024,0.8857142857142857,0.7209302325581395
67,E+RV,2.0,0.2,43,0.5375,0.24390243902439024,0.8857142857142857,0.7209302325581395
67,E+RV,2.0,0.3,43,0.5375,0.24390243902439024,0.8857142857142857,0.7209302325581395
67,E+RV,2.0,0.5,43,0.5375,0.24390243902439024,0.8857142857142857,0.7209302325581395
67,E+RV,2.5,0.01,31,0.3875,0.1935483870967742,0.7142857142857143,0.8604651162790697
67,E+RV,2.5,0.05,31,0.3875,0.1935483870967742,0.7142857142857143,0.8604651162790697
67,E+RV,2.5,0.1,31,0.3875,0.1935483870967742,0.7142857142857143,0.8604651162790697
67,E+RV,2.5,0.15,31,0.3875,0.1935483870967742,0.7142857142857143,0.8604651162790697
67,E+RV,2.5,0.2,31,0.3875,0.1935483870967742,0.7142857142857143,0.8604651162790697
67,E+RV,2.5,0.3,31,0.3875,0.1935483870967742,0.7142857142857143,0.8604651162790697
67,E+RV,2.5,0.5,31,0.3875,0.1935483870967742,0.7142857142857143,0.8604651162790697
67,E+RV,3.0,0.01,14,0.175,0.14285714285714285,0.34285714285714286,0.9534883720930233
67,E+RV,3.0,0.05,14,0.175,0.14285714285714285,0.34285714285714286,0.9534883720930233
67,E+RV,3.0,0.1,14,0.175,0.14285714285714285,0.34285714285714286,0.9534883720930233
67,E+RV,3.0,0.15,14,0.175,0.14285714285714285,0.34285714285714286,0.9534883720930233
67,E+RV,3.0,0.2,14,0.175,0.14285714285714285,0.34285714285714286,0.9534883720930233
67,E+RV,3.0,0.3,14,0.175,0.14285714285714285,0.34285714285714286,0.9534883720930233
67,E+RV,3.0,0.5,14,0.175,0.14285714285714285,0.34285714285714286,0.9534883720930233
67,E+RV,4.0,0.01,2,0.025,0.0,0.05714285714285714,1.0
67,E+RV,4.0,0.05,2,0.025,0.0,0.05714285714285714,1.0
67,E+RV,4.0,0.1,2,0.025,0.0,0.05714285714285714,1.0
67,E+RV,4.0,0.15,2,0.025,0.0,0.05714285714285714,1.0
67,E+RV,4.0,0.2,2,0.025,0.0,0.05714285714285714,1.0
67,E+RV,4.0,0.3,2,0.025,0.0,0.05714285714285714,1.0
