seed,h_rate,controller,final_V,cumulative_V,true_viol_rate,pearson,spearman,bound_gap_mean
46,0.1,B3_gradclip,0.008818820980131994,0.18346817079456748,0.45145145145145144,0.16546558389829358,0.560383689244505,0.34829134727051697
46,0.1,C3_oracle,0.010574134172937642,47.505959476624774,0.4804804804804805,0.4771738707484214,0.44079546986826973,0.43688475878548605
46,0.1,C3_proxy,0.9374441627387288,2.5718692522517066,0.20520520520520522,0.8274604312899123,0.23513700005192495,0.5959334553250341
47,0.1,B1_fixed,1.046395061815564,0.8355076147902867,0.4034034034034034,0.7035685606820383,0.33663068079044567,0.3877740791231672
47,0.1,B2_cosine,0.13263449488999318,0.5046581730543858,0.35835835835835833,0.5625512602142333,0.25412290904528434,0.3791974192376913
47,0.1,B3_gradclip,0.28353802692702457,0.2988089871148004,0.46646646646646645,0.03988765733791508,0.5196945259867208,0.3697259807480189
47,0.1,C3_oracle,248.95287293076285,310.5262613268149,0.4954954954954955,0.23983974139145228,0.23291794275143443,0.0
47,0.1,C3_proxy,2.7295586352252457,2.7712436747342144,0.22422422422422422,0.7796716476968922,0.17398971307356334,0.5555683631352818
48,0.1,B1_fixed,0.08579273921550379,0.713899681959509,0.4044044044044044,0.7716662467109595,0.3432301141644283,0.38191062114198565
48,0.1,B2_cosine,0.019950138318631214,0.4469601423744299,0.3813813813813814,0.7758273894564728,0.2622911379000377,0.36578923965708965
48,0.1,B3_gradclip,0.09225621719751965,0.1896432302697937,0.47647647647647645,0.19071200292980214,0.5405375867377681,0.3488962603002978
48,0.1,C3_oracle,128.60081969877152,85.92534966838441,0.46346346346346345,0.3917967721836256,0.519546096775824,0.0
48,0.1,C3_proxy,0.017798682983129456,2.600907651295541,0.22722722722722724,0.8593706026795592,0.17211429044304385,0.5568955894282784
49,0.1,B1_fixed,0.06934957077630992,0.8046841235615734,0.4034034034034034,0.7197229966464885,0.38514372468915054,0.3510992826354156
49,0.1,B2_cosine,0.0022053482419140077,0.46457627912780575,0.36236236236236236,0.6586117423830177,0.3183557332749817,0.3308724924208729
49,0.1,B3_gradclip,0.06804116824034244,0.19758976965447436,0.47147147147147145,0.1280663656597683,0.5888231215373335,0.3323393746536449
49,0.1,C3_oracle,0.01229220432368642,19.333056434018747,0.5005005005005005,0.4831251091070093,0.6282730953694623,0.29901341884246174
49,0.1,C3_proxy,0.15846790196000396,2.767641606109367,0.22022022022022023,0.7774297370545858,0.22152128423520465,0.5909840480683091
50,0.1,B1_fixed,0.33012339176585515,0.9367553470740152,0.37537537537537535,0.6854356232386118,0.37316716173726466,0.33044555841121664
50,0.1,B2_cosine,0.08422542323396712,0.5847502074438655,0.34634634634634637,0.6584140577678722,0.3243041319816194,0.37821187867369915
50,0.1,B3_gradclip,0.15786081014872327,0.21732348302576995,0.4624624624624625,0.10491483107128406,0.6015065333046751,0.3388001389072484
50,0.1,C3_oracle,381.85453620851916,147.1503635633029,0.47647647647647645,0.39223262659497216,0.5982714756215555,0.2693303632640491
50,0.1,C3_proxy,1.2203419080088853,2.6608994937062254,0.1961961961961962,0.835927511310528,0.2737858848372976,0.5253600934890819
51,0.1,B1_fixed,0.04814530967758321,0.8779140161090777,0.3963963963963964,0.8150971791938036,0.395567238522076,0.3681673650134613
51,0.1,B2_cosine,0.03493371546519914,0.5631511311971408,0.3533533533533533,0.7973420695226902,0.30558951626507475,0.4038845656130642
51,0.1,B3_gradclip,0.045590040806843674,0.16347317531510624,0.4754754754754755,0.28702321924143437,0.583295329896039,0.33271515714004757
51,0.1,C3_oracle,23.713747960590773,12.300777763727492,0.48348348348348347,0.49225475692552534,0.6826736107646214,0.32801271832426115
51,0.1,C3_proxy,0.0735314140161879,2.811175580560985,0.19119119119119118,0.8650514456780555,0.2905925164640344,0.5956714605837324
52,0.1,B1_fixed,0.06637212248107648,0.859031800315662,0.3953953953953954,0.8366698056719738,0.4219782768108606,0.35115096037089194
52,0.1,B2_cosine,0.04846782928585222,0.5230880722377521,0.34534534534534533,0.8178770399415538,0.30523680155366173,0.4236515025073184
52,0.1,B3_gradclip,0.06622695465908121,0.14972387232132128,0.4624624624624625,0.5861138297353412,0.6053835431402959,0.3533771357762736
52,0.1,C3_oracle,9.742530944265624,5.628363522264125,0.5135135135135135,0.584063786648582,0.6965994703785825,0.5537905107995543
52,0.1,C3_proxy,0.03968589993354877,3.032963008285423,0.2132132132132132,0.7437715108685642,0.18001008097577526,0.6312010203395487
53,0.1,B1_fixed,0.02793185610129905,1.0500595498221268,0.38538538538538536,0.7731912348551914,0.40992949082538743,0.3366579668430777
