final_V,cumulative_V,true_viol_rate,max_V,converged,convergence_step,track,seed,h_rate,variant
0.6036912468288559,1.563965280842737,0.3263263263263263,20.777479568007077,1,31,T1,49,0.1,beta_low
0.29209605917339976,4.094195000526293,0.1871871871871872,262.3811221840051,1,37,T1,49,0.1,beta_high
1.220341908008884,2.660899493706226,0.1961961961961962,95.73857723972742,1,28,T1,50,0.1,full
0.5349593057094574,0.7672452190150925,0.5135135135135135,25.255151601007327,1,34,T1,50,0.1,no_ema
1.220341908008884,2.660899493706226,0.1961961961961962,95.73857723972742,1,28,T1,50,0.1,no_floor
1.2202366173101047,2.718835507031864,0.1921921921921922,95.71782373605201,1,28,T1,50,0.1,no_ceiling
1.8052765945492781,1.7502221300040999,0.2972972972972973,25.255151601007327,1,22,T1,50,0.1,beta_low
77.83387714799905,3.940783677557511,0.15215215215215216,185.8370595975451,0,59,T1,50,0.1,beta_high
0.07353141401618835,2.811175580560986,0.19119119119119118,84.78752657249832,1,30,T1,51,0.1,full
0.2943180551739442,0.7183663516640454,0.5125125125125125,10.790085902561854,1,119,T1,51,0.1,no_ema
0.07353141401618835,2.811175580560986,0.19119119119119118,84.78752657249832,1,30,T1,51,0.1,no_floor
0.07441716463450884,2.935948405747392,0.1881881881881882,126.2229952561991,1,30,T1,51,0.1,no_ceiling
0.11526351834867199,1.7196643346516556,0.3023023023023023,21.93997721679693,1,12,T1,51,0.1,beta_low
0.5422000018790607,4.113860613598184,0.15315315315315314,232.60037727883497,1,35,T1,51,0.1,beta_high
0.03968589993354879,3.0329630082854235,0.2132132132132132,113.24941126677356,1,42,T1,52,0.1,full
0.5349406172901126,0.7080718470021884,0.5005005005005005,4.436036985540999,0,1000,T1,52,0.1,no_ema
0.03968589993354879,3.0329630082854235,0.2132132132132132,113.24941126677356,1,42,T1,52,0.1,no_floor
0.03963263284605031,3.1425024608290744,0.21021021021021022,83.97664219069405,1,42,T1,52,0.1,no_ceiling
2.421192235087755,1.66788336057671,0.3173173173173173,22.595362308208674,0,33,T1,52,0.1,beta_low
0.010556137108399855,4.156568545861806,0.17217217217217218,291.5830907228968,1,85,T1,52,0.1,beta_high
1.0661954699589644,2.9405167609029923,0.21421421421421422,111.93896482812792,1,52,T1,53,0.1,full
0.30139402344031807,0.750468513905583,0.5055055055055055,16.240667602586313,1,90,T1,53,0.1,no_ema
